#CRS: PROJCRS["NAD83 / North Carolina (ftUS)",BASEGEOGCRS["NAD83",DATUM["North American Datum 1983",ELLIPSOID["GRS 1980",6378137,298.257222101,LENGTHUNIT["metre",1]]],PRIMEM["Greenwich",0,ANGLEUNIT["degree",0.0174532925199433]],ID["EPSG",4269]],CONVERSION["SPCS83 North Carolina zone (US Survey feet)",METHOD["Lambert Conic Conformal (2SP)",ID["EPSG",9802]],PARAMETER["Latitude of false origin",33.75,ANGLEUNIT["degree",0.0174532925199433],ID["EPSG",8821]],PARAMETER["Longitude of false origin",-79,ANGLEUNIT["degree",0.0174532925199433],ID["EPSG",8822]],PARAMETER["Latitude of 1st standard parallel",36.1666666666667,ANGLEUNIT["degree",0.0174532925199433],ID["EPSG",8823]],PARAMETER["Latitude of 2nd standard parallel",34.3333333333333,ANGLEUNIT["degree",0.0174532925199433],ID["EPSG",8824]],PARAMETER["Easting at false origin",2000000,LENGTHUNIT["US survey foot",0.304800609601219],ID["EPSG",8826]],PARAMETER["Northing at false origin",0,LENGTHUNIT["US survey foot",0.304800609601219],ID["EPSG",8827]]],CS[Cartesian,2],AXIS["easting (X)",east,ORDER[1],LENGTHUNIT["US survey foot",0.304800609601219]],AXIS["northing (Y)",north,ORDER[2],LENGTHUNIT["US survey foot",0.304800609601219]],USAGE[SCOPE["unknown"],AREA["USA - North Carolina"],BBOX[33.83,-84.33,36.59,-75.38]],ID["EPSG",2264]]
mapX,mapY,sourceX,sourceY,enable,dX,dY,residual
1986271.62450711149722338,783864.87902152398601174,1249.83216343122671788,-1231.83421635971512842,1,3.92900780409945583,-5.21575124038099602,6.53002016277211261
1986836.51590398629195988,783883.82148752699140459,1404.82570061852970866,-1301.4538093036042028,1,2.21181176664708801,-12.45222917043361122,12.64713890981182587
1985564.88242057268507779,783617.62373880483210087,1024.15529436303813782,-1211.64500987499627627,1,9.65807949587906478,-6.10574954240496481,11.42622759371167263
1986259.16010047472082078,783791.49841629038564861,1244.16824818879740633,-1237.95090652807652987,1,-2.98698236988093413,5.88420419098156344,6.59893344709162211
1986911.19014104478992522,783767.56622753536794335,1405.48209378040974116,-1319.26004163759557741,1,6.84627777953278382,8.25164581785634255,10.72199506332055741
1985512.37812891462817788,783540.94305238546803594,1015.56783223248896775,-1214.90607144356135905,1,-5.44545249642135332,3.92688982681943344,6.71367385287366414
1986268.43992876750417054,784293.09755611477885395,1310.80260623978028889,-1113.16095050437775171,1,-3.90983270364722557,3.95528338534427348,5.56156978099617394
1986561.4871380131226033,783602.48296632675919682,1308.4111610894997284,-1326.21697298386538932,1,-10.30290927621035735,1.75570673221795914,10.45143270960383219
